Unnamed: 0,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
12796,/data/datasets/LRS3/trainval/cfR6tiSWSAM/50009.wav,2.368,16000,1,3.0379155,3.7221987,3.279632,2.810257207423079,3.386028247238154,3.46516266112538,3.12424
22587,/data/datasets/LRS3/trainval/FETryXMpDl8/50001.wav,1.6,16000,3,1.9321595,2.4849122,2.8092327,1.9469542873439056,2.519864529810666,3.070041097991492,2.8453624
12138,/data/datasets/LRS3/trainval/gLDQr9i7LkM/50007.wav,0.896,16000,5,3.9220283,4.1650696,4.4662886,3.380027445684997,3.6333347638566593,4.164217250502738,3.2759128
1141,/data/datasets/LRS3/trainval/RxyQNEVOElU/50001.wav,4.224,16000,7,3.0013309,4.0535874,2.7952087,2.782906391719816,3.573964210160269,3.068833647382767,3.1787796
15828,/data/datasets/LRS3/trainval/7TXEZ4tP06c/50002.wav,1.472,16000,2,2.2663891,3.672297,2.044574,2.22585534743033,3.3554044278887702,2.342871553789479,2.6343224
3579,/data/datasets/LRS3/trainval/g3TyY9y8mBc/50008.wav,5.952,16000,2,3.437738,3.8349345,3.8138213,3.080646723360113,3.452074588877693,3.8205026493280254,3.7936006
1596,/data/datasets/LRS3/trainval/dcwuBo4PvE0/50014.wav,5.504,16000,2,3.4428856,4.009455,3.5241203,3.083461935252217,3.54988319864568,3.6382389068856495,3.3044724
19641,/data/datasets/LRS3/trainval/cSsxBTNF2U8/50002.wav,6.144,16000,3,2.5089872,3.617399,2.3268445,2.418665812636196,3.322506779321964,2.63486498387864,3.476908
15162,/data/datasets/LRS3/trainval/8s3bdVxuFBs/50017.wav,1.408,16000,2,3.0921903,3.657554,3.5830069,2.8478315068997517,3.347110562172149,3.676612467752261,3.495668
31579,/data/datasets/LRS3/trainval/BoRUrWcdkQ4/50047.wav,2.944,16000,2,3.216446,4.046696,3.2869685,2.9333720696138275,3.570306329623633,3.467337377397664,3.581232
21432,/data/datasets/LRS3/trainval/wSepGxx36To/50016.wav,6.08,16000,3,3.86221,4.1759496,4.1789784,3.344847583529356,3.6390204737182175,4.029069890380456,3.8159463
21745,/data/datasets/LRS3/trainval/150cqgYh8sQ/50001.wav,4.416,16000,8,3.6767185,4.102971,4.0823884,3.232292564019976,3.600641468840092,3.977104174727901,3.5947812
1428,/data/datasets/LRS3/trainval/u9Lu85L111Y/50002.wav,6.016,16000,3,3.3727896,3.8700645,3.5624332,3.0385165411711323,3.4721292513319297,3.665367175993366,3.5152194
23346,/data/datasets/LRS3/trainval/93fJ33L9OKw/50002.wav,1.856,16000,5,3.24462,3.9337795,3.5065835,2.952570411649616,3.508266777412936,3.626123754485975,3.254364
13431,/data/datasets/LRS3/trainval/Wj7hmzfX5eQ/50002.wav,3.136,16000,3,3.279951,3.921314,3.4408314,2.975969083735453,3.501096820911471,3.579103572355438,3.4241667
24487,/data/datasets/LRS3/trainval/lqbLSUhhyPk/50005.wav,2.944,16000,2,2.9230657,4.077918,2.7734654,2.7283572045532027,3.586944728473174,3.054078243345363,3.5850136
9190,/data/datasets/LRS3/trainval/8t987Lxt1t4/50004.wav,1.472,16000,2,3.508697,3.907433,3.955079,3.1266447930307217,3.493475770462274,3.908005252944941,3.2482905
12317,/data/datasets/LRS3/trainval/1rTEOU67zCo/50019.wav,5.888,16000,2,4.072573,4.3556232,4.438308,3.4664586586946884,3.729611172759709,4.1519037185580165,3.8651018
10743,/data/datasets/LRS3/trainval/2FMBSblpcrc/50002.wav,5.696,16000,2,3.0233455,3.9906273,2.8755116,2.7999802630351938,3.539851565218,3.1423710723096674,3.5142453
266,/data/datasets/LRS3/trainval/Mo2Ai7ESNL8/50001.wav,3.136,16000,3,2.6371164,3.7104034,2.5269592,2.516227660062145,3.3789512122543712,2.825990402111477,3.1853344
13750,/data/datasets/LRS3/trainval/gXvblfSgwg4/50002.wav,2.752,16000,2,3.193147,3.750711,3.5440283,2.917769195371097,3.402517809291037,3.652977425580577,2.8550243
20555,/data/datasets/LRS3/trainval/Q80MfH7xPPE/50021.wav,2.368,16000,1,2.8068159,3.470719,2.9716973,2.6438669663982046,3.230908013378806,3.223110666457439,3.4068005
25013,/data/datasets/LRS3/trainval/0SW0HFy9Et4/50007.wav,2.496,16000,1,2.841051,3.6444428,3.0987234,2.6689721470784304,3.339200349013295,3.325985232986991,2.903849
19783,/data/datasets/LRS3/trainval/HNOnvp5t7Do/50010.wav,0.96,16000,6,2.2065618,3.6259787,2.1314564,2.175104916699134,3.3277071604161232,2.4310251811048613,2.8443778
4575,/data/datasets/LRS3/trainval/JaFSfq2Zn7I/50014.wav,1.6,16000,3,2.6398695,3.6275158,2.7416203,2.519152270310405,3.3285310629824245,3.0258619055602693,3.3025427
12922,/data/datasets/LRS3/trainval/aeiSXpmMQys/50006.wav,1.088,16000,8,3.1024632,3.6507754,3.449395,2.855129347768669,3.3428340579549816,3.587100608924296,3.2917495
929,/data/datasets/LRS3/trainval/bRuU02haIK8/50015.wav,1.216,16000,1,3.29217,3.8007956,3.7461255,2.9849690502474613,3.43233064497816,3.784282149785232,3.6432717
18400,/data/datasets/LRS3/trainval/5c6AADI7Pb4/50006.wav,1.856,16000,5,3.7106972,4.0200434,4.2566576,3.2533571165894983,3.5559039893621835,4.067369228161241,3.545879
25890,/data/datasets/LRS3/trainval/0bop3D7SdDM/50009.wav,2.944,16000,2,3.43953,3.9847949,3.7442188,3.081725955435473,3.536666565381465,3.78064146139688,3.6532567
11392,/data/datasets/LRS3/trainval/kmflTZnRuZI/50006.wav,3.072,16000,3,2.6839054,3.5106678,3.037798,2.5517997652243616,3.2560165679585054,3.2760051626210074,3.5634441
14563,/data/datasets/LRS3/trainval/sNV4yIyXXX0/50016.wav,3.008,16000,3,3.5054781,4.1278434,3.4610999,3.124551550377172,3.613848574576753,3.594806739098244,3.3536015
1303,/data/datasets/LRS3/trainval/VM6HZqQKhok/50001.wav,5.952,16000,2,3.7254648,4.178998,3.904308,3.262535558479879,3.64059899203129,3.8791367083860586,3.8804884
1296,/data/datasets/LRS3/trainval/vVsXO9brK7M/50009.wav,1.216,16000,1,3.0748358,3.8416493,3.2250504,2.83617004502454,3.455988317504634,3.4240795571312588,2.8293862
4265,/data/datasets/LRS3/trainval/g985z9Wq5gk/50001.wav,6.208,16000,3,3.3578243,4.0251465,3.431304,3.027491698309666,3.558561217938826,3.570924100352754,3.5841343
20214,/data/datasets/LRS3/trainval/Chfoo9NBEow/50004.wav,2.624,16000,1,3.738411,3.9635265,4.376024,3.2704541988672977,3.524899781560597,4.12425139953987,3.4286623
28730,/data/datasets/LRS3/trainval/dOOtM7ZpAS8/50003.wav,1.472,16000,2,3.2907138,3.9622355,3.4040394,2.98384337729232,3.5241828790997705,3.5551099941902766,3.3807683
2486,/data/datasets/LRS3/trainval/55n9pHSA0O8/50015.wav,1.6,16000,3,2.7169473,3.0462449,3.661855,2.5771331139173586,2.944845059105404,3.7308637850975783,2.9420328
19804,/data/datasets/LRS3/trainval/mkdSXHXhCcw/50029.wav,6.144,16000,3,3.316886,3.9587014,3.3503468,3.000110126893984,3.5221020913795225,3.5061708812968835,3.635383
21549,/data/datasets/LRS3/trainval/3B24RaqA33k/50001.wav,5.568,16000,2,2.1368208,3.679161,1.8047936,2.1204817263314446,3.360230567628683,2.0786313793273083,3.553276
18038,/data/datasets/LRS3/trainval/NVPxmzSPvUw/50007.wav,5.888,16000,2,3.8844988,4.185421,4.3069134,3.3580568707296177,3.643940961179168,4.092047953835273,3.5229049
17702,/data/datasets/LRS3/trainval/BMOjVYgYaG8/50012.wav,1.088,16000,8,2.3202646,3.5570176,2.2077942,2.269887221504433,3.284605734789547,2.51451917375793,2.8841603
24076,/data/datasets/LRS3/trainval/5qdZybHSLnI/50017.wav,1.92,16000,6,2.9342918,3.5607045,3.2449064,2.736386823099251,3.287476779015304,3.43659286941036,2.8772507
15973,/data/datasets/LRS3/trainval/ImmtTHYU5GQ/50039.wav,6.208,16000,3,3.3380373,3.9704313,3.546893,3.014989947305843,3.528700305298598,3.651171076693833,3.906397
2967,/data/datasets/LRS3/trainval/qp0HIF3SfI4/50013.wav,1.216,16000,1,2.5686176,3.7274942,2.5099115,2.4648019711531592,3.389180498435273,2.8133229510291717,3.1462567
5363,/data/datasets/LRS3/trainval/WWloIAQpMcQ/50004.wav,5.568,16000,2,2.81913,3.6396258,2.9861073,2.652900856775293,3.3360131560587263,3.2348364073974847,3.6188126
2999,/data/datasets/LRS3/trainval/cWcVPpxezE0/50022.wav,3.008,16000,3,3.2763183,3.9810154,3.3552315,2.974307065565674,3.5345428923561784,3.520413144328223,3.6258767
22840,/data/datasets/LRS3/trainval/0HYakD8XQ88/50003.wav,1.472,16000,2,2.509772,3.3671303,2.9403958,2.415455117200077,3.163087521949196,3.183975510729096,3.0533242
6227,/data/datasets/LRS3/trainval/7DCofMA9eQA/50001.wav,3.776,16000,6,3.2654693,3.87177,3.5174026,2.9665400614776183,3.472956922433415,3.634172367675908,3.5496588
13014,/data/datasets/LRS3/trainval/MBZyRlxVdSE/50030.wav,1.28,16000,1,2.3655102,2.970303,3.043461,2.3060517114054333,2.890640622103387,3.281752128633555,2.8131316
8913,/data/datasets/LRS3/trainval/COwSbfCgXBw/50001.wav,3.072,16000,3,3.003547,3.645902,3.284934,2.785784245817131,3.3398425681340864,3.4689627280938877,3.423638
8535,/data/datasets/LRS3/trainval/ElJxUVJ8blw/50005.wav,3.328,16000,4,3.0270846,3.791016,3.1458151,2.801132401913631,3.4261840914681367,3.359694725820034,3.6613288
26035,/data/datasets/LRS3/trainval/ux1GxExRUUY/50007.wav,6.08,16000,3,3.2577498,3.6201248,3.8892586,2.96126965274448,3.323587435693881,3.870498470115831,3.4340878
4948,/data/datasets/LRS3/trainval/vzKA1y3cdYI/50014.wav,3.904,16000,6,3.8406498,4.203978,4.1122537,3.331868775883521,3.653447609485237,3.993776960261613,3.6520383
29469,/data/datasets/LRS3/trainval/Fc1yN6uxZfQ/50015.wav,2.176,16000,8,2.861677,3.8561156,2.8522239,2.683494293500877,3.464207223442987,3.120099569102565,3.0769272
14965,/data/datasets/LRS3/trainval/9RTkZaX1cH0/50002.wav,1.856,16000,5,2.8397048,3.5523174,3.1881294,2.666963221604877,3.282355271273224,3.388907368951446,3.5919156
2543,/data/datasets/LRS3/trainval/SMTRxRO5SRA/50006.wav,1.6,16000,3,3.2690442,3.6949818,3.8076036,2.969146223778209,3.369516619663836,3.821514331940817,3.2486544
28857,/data/datasets/LRS3/trainval/mWp4Sp8GTgI/50002.wav,5.696,16000,2,3.5151587,3.920918,3.8434374,3.1307138829359515,3.500644724746168,3.843421258911347,3.1868057
13621,/data/datasets/LRS3/trainval/u9GEmyZ8B3Q/50002.wav,1.088,16000,8,3.58974,3.8827531,4.1302357,3.1781025072627744,3.47920405952934,4.003501529809271,3.7011218
25271,/data/datasets/LRS3/trainval/OPtxa35JU6Y/50001.wav,5.248,16000,1,3.488626,3.9385645,3.956895,3.113973195132848,3.510989012452594,3.909670502172373,4.192451
1390,/data/datasets/LRS3/trainval/3WMuzhQXJoY/50004.wav,1.6,16000,3,2.6065874,3.5842836,2.6023848,2.4938016461032344,3.302262511290029,2.8995535225225297,3.1431797
18145,/data/datasets/LRS3/trainval/z19gIaUmIBU/50003.wav,6.016,16000,3,3.3950214,3.9394226,3.6958468,3.053068803028581,3.5114270571366046,3.751246738284721,3.9917014
22602,/data/datasets/LRS3/trainval/ONXYcNS7k1Y/50013.wav,2.816,16000,2,2.9815397,3.772174,2.9988914,2.7677212067720225,3.4155872373581087,3.234308896194136,3.864962
28742,/data/datasets/LRS3/trainval/IJwlyf7rCtU/50003.wav,6.016,16000,3,3.1532505,3.8234596,3.3778944,2.890209750414249,3.4453448779627656,3.532913199876184,3.6206968
3782,/data/datasets/LRS3/trainval/mQOOgDqUta0/50001.wav,2.816,16000,2,2.9905934,3.769796,3.0084846,2.776260323385025,3.4139945528571047,3.248434916216325,3.160677
2367,/data/datasets/LRS3/trainval/uOrZF8FdtLc/50001.wav,5.696,16000,2,3.4216945,3.9704487,3.6341157,3.07026321454338,3.5287323539624555,3.711205903123624,3.6590242
26758,/data/datasets/LRS3/trainval/JD4O7ama3o8/50006.wav,1.472,16000,2,2.7913105,3.874117,2.6144123,2.631839154656292,3.474586233818387,2.906201484579599,3.2291272
25277,/data/datasets/LRS3/trainval/VPweEhht9y4/50003.wav,6.208,16000,3,3.8828,4.1697183,4.243797,3.357046862764239,3.6358037039786697,4.061535243389808,3.571462
12143,/data/datasets/LRS3/trainval/HALd9FY5SVQ/50001.wav,2.496,16000,1,3.9044557,4.1366673,4.395263,3.369803182785678,3.618507252438391,4.13299090112749,3.8094118
21711,/data/datasets/LRS3/trainval/pz1TDXKSTHc/50006.wav,5.824,16000,2,2.6394963,3.8876286,2.4778469,2.518098658896214,3.48195736075257,2.7811093771603157,3.0267663
3312,/data/datasets/LRS3/trainval/jdMv5x8SBuM/50003.wav,4.48,16000,8,3.1606984,3.5512726,3.7245755,2.895600889520459,3.2817300138006806,3.7686756678264857,3.6617253
24461,/data/datasets/LRS3/trainval/xRL2vVAa47I/50007.wav,2.176,16000,8,3.9487326,4.22881,4.3314404,3.3955298880652216,3.666164933776237,4.103238716375355,3.6775768
11889,/data/datasets/LRS3/trainval/nmVDcD2olOA/50002.wav,1.856,16000,5,3.4436867,4.1927986,3.4025185,3.084842345709419,3.647718627420936,3.55450992113675,3.412672
10623,/data/datasets/LRS3/trainval/9SGSSQssNj4/50005.wav,0.96,16000,6,2.843172,3.4802659,2.92558,2.66992689020842,3.236577186971568,3.1834982001962477,3.0398195
10594,/data/datasets/LRS3/trainval/9SGSSQssNj4/50006.wav,3.008,16000,3,3.824044,4.044892,4.398232,3.322147509268249,3.569514602569632,4.134317478696462,3.9189947
21444,/data/datasets/LRS3/trainval/IfjI0tVUpbc/50002.wav,2.752,16000,2,3.2343059,3.7674303,3.5130615,2.945265250256747,3.412743106578316,3.6296163258346734,3.7905111
27354,/data/datasets/LRS3/trainval/bvAEJ8G9l9U/50021.wav,2.624,16000,1,3.5361683,4.0395036,3.8641686,3.1444072875728213,3.56659622324673,3.855948083853967,3.3009384
16050,/data/datasets/LRS3/trainval/vEli4dfAXrM/50015.wav,3.328,16000,4,2.6027672,3.9454281,2.3578048,2.490892763557581,3.514805252228181,2.66581371536445,3.4038224
31020,/data/datasets/LRS3/trainval/HJqtUUDhaxA/50034.wav,2.688,16000,1,3.0776236,3.9181669,3.1859708,2.8381192162427333,3.499544129441514,3.39418270766006,3.2993164
5312,/data/datasets/LRS3/trainval/6bVhrpkp0WU/50014.wav,5.76,16000,2,3.9452484,4.2431097,4.418126,3.3936135135805734,3.673548866829491,4.1432399793589525,3.3945026
17854,/data/datasets/LRS3/trainval/mozxTk3Brqw/50010.wav,2.88,16000,2,3.2182517,4.116836,3.2566302,2.934690183856919,3.6079790596217753,3.4470864985512657,3.290494
13470,/data/datasets/LRS3/trainval/esugL07XANg/50011.wav,6.144,16000,3,3.8670511,4.2997894,4.0877748,3.346760161737965,3.702049413053837,3.9732829969361583,3.7105172
12133,/data/datasets/LRS3/trainval/gLDQr9i7LkM/50011.wav,3.648,16000,5,3.4600964,3.777824,4.0258226,3.095341731896205,3.418720427639581,3.947346728096835,3.710503
19280,/data/datasets/LRS3/trainval/8b2vNkEtfpc/50033.wav,1.28,16000,1,2.9162233,3.309568,3.5522933,2.723540478880619,3.1259212520369277,3.658643920908064,3.0458877
7849,/data/datasets/LRS3/trainval/sFNmulAb4wM/50001.wav,2.304,16000,1,3.5877435,4.0389633,3.9709861,3.1770771052075326,3.5663031512717653,3.917636151411881,3.4698267
10662,/data/datasets/LRS3/trainval/O6cmKeRV3Z0/50015.wav,2.688,16000,1,3.332718,3.6607223,4.0980515,3.012022818092207,3.3490885658656846,3.987104593814141,3.277129
13969,/data/datasets/LRS3/trainval/xp0O2vi8DX4/50006.wav,3.072,16000,3,2.9199054,3.9935548,2.8924303,2.725039659304763,3.540964979050029,3.1544439003012905,3.5669317
29024,/data/datasets/LRS3/trainval/1gTNgijhKzw/50006.wav,2.176,16000,8,2.6888776,3.136917,3.881975,2.5559144339145248,3.008461871965457,3.8658384803664094,3.5718386
17177,/data/datasets/LRS3/trainval/ivvKSx4Q6L4/50002.wav,1.792,16000,5,3.3213468,3.8770924,3.646336,3.0044154573296438,3.47625474308706,3.720735478924488,3.586022
13310,/data/datasets/LRS3/trainval/aiDSQyFdd68/50001.wav,1.408,16000,2,3.312859,3.7814543,3.6623602,2.9987386726279275,3.420798059551343,3.731180105379128,3.180636
22573,/data/datasets/LRS3/trainval/zaufonUBjoQ/50002.wav,1.088,16000,8,2.7326682,3.453647,2.9242396,2.5885972516928653,3.219947184749304,3.1821116067779505,3.2919497
27730,/data/datasets/LRS3/trainval/IFF9iSgOO7w/50001.wav,1.92,16000,6,1.9417571,3.528269,1.7288805,1.9565959453240136,3.2672725857460665,1.9923858230163896,3.2750435
10143,/data/datasets/LRS3/trainval/ygKNRnz7q5o/50014.wav,3.584,16000,5,3.0554082,3.4507651,3.809976,2.822284259371309,3.217756866411932,3.822391239391445,3.7167974
6195,/data/datasets/LRS3/trainval/48oiapTn3K0/50001.wav,4.032,16000,7,2.142807,3.1571667,2.2517872,2.125410563543269,3.022165348870278,2.559252466729277,3.1482384
14710,/data/datasets/LRS3/trainval/ESwp7HN9Zvs/50020.wav,1.024,16000,7,3.3444197,3.8959196,3.64868,3.018789335003777,3.486857131857387,3.717035879359396,2.9600275
23277,/data/datasets/LRS3/trainval/NgDGlcxYrhQ/50008.wav,4.672,16000,1,3.147452,3.6797357,3.6372013,2.886598248839564,3.3605810448762843,3.7148973816666535,3.7924113
24648,/data/datasets/LRS3/trainval/ndAHAjgquwk/50014.wav,1.664,16000,4,1.5357875,1.787391,2.0511599,1.598194616154211,1.9172107818124868,2.347974978192896,2.8001237
18680,/data/datasets/LRS3/trainval/gZga0AmCGdE/50028.wav,1.408,16000,2,2.6123703,3.0669231,3.6520553,2.498261359826266,2.959577249737407,3.724408501335249,3.0469337
13836,/data/datasets/LRS3/trainval/3aJma6R8Ptw/50007.wav,6.208,16000,3,2.737833,3.2320766,3.7294407,2.5921928401100423,3.0736718527528395,3.77171220317772,3.2275789
27226,/data/datasets/LRS3/trainval/vg8WAv0YT9c/50003.wav,4.096,16000,7,2.8875346,4.1259418,2.5769541,2.7017190995924727,3.612806531899722,2.872270681866988,3.3355196
16108,/data/datasets/LRS3/trainval/gJv1WdMUz0w/50009.wav,1.472,16000,2,3.4923592,3.9408913,3.827321,3.116203107726484,3.512176065198579,3.8336351435926312,3.258398
19682,/data/datasets/LRS3/trainval/uPE0G00XFV0/50007.wav,5.632,16000,2,2.7767265,4.0544505,2.5372567,2.621489645922702,3.5746524497428,2.838971786618661,3.6654773
5246,/data/datasets/LRS3/trainval/4BwSMSCFdu0/50014.wav,2.176,16000,8,3.3287196,4.0203786,3.5908825,3.008818426873141,3.5561529884033725,3.682160814593352,3.0368938
1745,/data/datasets/LRS3/trainval/RxqyO5hafdk/50008.wav,6.016,16000,3,3.674188,4.178947,4.0623,3.230960370318712,3.640554552097892,3.9670869254240255,3.81294
13061,/data/datasets/LRS3/trainval/GzzHawjP648/50003.wav,3.968,16000,6,2.825167,3.6476839,3.0762374,2.6568465589180748,3.341051081652872,3.3070258931172263,3.4958885
23644,/data/datasets/LRS3/trainval/Iv3Ud7Shv9g/50006.wav,1.92,16000,6,3.0003576,3.563735,3.4154365,2.782748019939587,3.28935783105794,3.560241955095089,2.6453092
13308,/data/datasets/LRS3/trainval/aiDSQyFdd68/50009.wav,1.216,16000,1,2.7767723,3.8097315,2.7743852,2.6217049036296487,3.437529232252859,3.054887310923732,3.2176404
29894,/data/datasets/LRS3/trainval/J6oMG7u9HGE/50013.wav,3.328,16000,4,3.7827935,3.9869785,4.3979464,3.29683597250192,3.5372621493218013,4.1339136015480005,2.9611888
4563,/data/datasets/LRS3/trainval/cK74vhqzeeQ/50009.wav,1.536,16000,3,3.213158,3.9716713,3.1664028,2.931545258444008,3.5293838228508814,3.378153155902648,3.6150634
30956,/data/datasets/LRS3/trainval/4bHO8NZwmIg/50027.wav,1.856,16000,5,2.514235,3.7702281,2.502615,2.421989102193164,3.4143323588983434,2.805556548838587,3.7364597
1042,/data/datasets/LRS3/trainval/xsU10fX0aC0/50002.wav,1.408,16000,2,2.5570385,3.7755976,2.4720879,2.455161239306616,3.417522020363166,2.776113082473147,2.5992618
2684,/data/datasets/LRS3/trainval/XS85KAYKOT4/50001.wav,2.752,16000,2,2.3068511,3.5955758,2.210167,2.257993608530996,3.308683205871379,2.5141513284069923,3.6048365
30785,/data/datasets/LRS3/trainval/fDV4fDWUo6U/50001.wav,2.368,16000,1,3.416178,3.7297075,4.147713,3.067007602760007,3.3904965738957022,4.013099705860057,3.6107621
19363,/data/datasets/LRS3/trainval/sAMahX5hIgU/50010.wav,3.392,16000,4,3.3713975,3.9890823,3.589868,3.037421454218149,3.53895344422436,3.682672650849712,3.7418253
25699,/data/datasets/LRS3/trainval/bUaU9kdt9I8/50004.wav,2.496,16000,1,2.8647482,3.7354443,3.0578933,2.686256700765448,3.3939040774269214,3.293381540403247,3.1947803
16187,/data/datasets/LRS3/trainval/TZkNJFrfdR8/50007.wav,1.408,16000,2,2.8909369,4.1017776,2.651351,2.705258712649089,3.600042189519721,2.9447980611137803,3.442368
4901,/data/datasets/LRS3/trainval/vzKA1y3cdYI/50011.wav,6.016,16000,3,3.7814338,4.171074,4.0289507,3.2964768469632717,3.6364240182140577,3.949633951842532,3.981673
25313,/data/datasets/LRS3/trainval/3XDdhbrg2kw/50009.wav,2.752,16000,2,2.7022824,3.6435974,2.7669098,2.5662252711452065,3.338684932010896,3.0482462941609976,3.7555747
6538,/data/datasets/LRS3/trainval/BxFvxKaSmWo/50015.wav,2.176,16000,8,2.8234518,3.9105763,2.772039,2.6551367882460366,3.494960291564741,3.051504846512382,3.5283465
28238,/data/datasets/LRS3/trainval/bDbN8R6Gb6Q/50006.wav,4.096,16000,7,3.6944141,4.1581707,3.989642,3.2430441882215635,3.629736032743128,3.925612447819616,3.6287987
6132,/data/datasets/LRS3/trainval/KI3WJXNhCJ8/50030.wav,1.6,16000,3,2.605078,3.3385417,2.965273,2.4925399231137946,3.144766654178399,3.2149393446394945,2.9190338
2328,/data/datasets/LRS3/trainval/G2Y6Am46eVU/50007.wav,6.208,16000,3,3.2984903,4.2833734,3.0569363,2.988630487448503,3.693798691232431,3.2889278074153414,3.6415806
17547,/data/datasets/LRS3/trainval/MSLHHgSXloM/50009.wav,2.368,16000,1,2.8294196,3.6441705,3.1320186,2.660460402885352,3.3390345901143097,3.352247129835476,3.463234
26901,/data/datasets/LRS3/trainval/dUdCToPPK5A/50008.wav,4.992,16000,1,2.6074588,3.749728,2.4828377,2.4945247193230338,3.402364127614352,2.787554986516307,3.3536203
6028,/data/datasets/LRS3/trainval/7SRGn75JcZ8/50012.wav,3.584,16000,5,3.8485897,4.100866,4.3679657,3.336752956152407,3.599518808888507,4.120143675861754,3.9169865
8236,/data/datasets/LRS3/trainval/zYhgy5ouYLM/50001.wav,5.888,16000,2,3.391486,3.990635,3.609621,3.050653534547024,3.5392656013115635,3.696826515270852,3.4062078
22324,/data/datasets/LRS3/trainval/fv8KpQY0m6o/50017.wav,1.088,16000,8,2.532967,3.305664,2.8484747,2.4366368892432217,3.123260327862152,3.1117658740163376,3.03364
13199,/data/datasets/LRS3/trainval/JaQNy0Ef4YY/50007.wav,1.92,16000,6,3.4820888,3.7404375,4.1691074,3.109742203231219,3.3968519763951543,4.024018909479672,3.3679302
31671,/data/datasets/LRS3/trainval/lw3YTbubyjI/50001.wav,6.08,16000,3,3.5887594,4.2316647,3.7359247,3.177220340121797,3.667694880011689,3.7740905322067335,3.384434
25268,/data/datasets/LRS3/trainval/9jRkACywckE/50005.wav,1.344,16000,1,2.414838,3.580561,2.5130208,2.345119999560974,3.299968197917274,2.816269839467425,3.2302027
14435,/data/datasets/LRS3/trainval/X9NFPZGyDPg/50005.wav,2.24,16000,8,2.6502862,3.7399247,2.4575527,2.526885206413811,3.3957857547300487,2.763100512240908,3.1179044
22275,/data/datasets/LRS3/trainval/fv8KpQY0m6o/50006.wav,2.496,16000,1,2.6950502,3.5845232,2.9422107,2.5608035545245778,3.3024215118964406,3.198622662042814,3.602512
11691,/data/datasets/LRS3/trainval/sgTjCpBOeCU/50020.wav,5.888,16000,2,3.258421,3.9723825,3.3413005,2.9621846340358973,3.529701621615877,3.510635961464086,3.7638946
2265,/data/datasets/LRS3/trainval/sDfhSIKFGz0/50001.wav,4.288,16000,8,3.4290478,4.0066595,3.6912272,3.0752948856761875,3.548545430451413,3.749068194081343,3.3610713
12890,/data/datasets/LRS3/trainval/y7LXwGfvxwo/50003.wav,3.072,16000,3,3.7935646,4.1545773,4.2123046,3.303850194784916,3.627880413542236,4.045667520392702,3.7704842
2206,/data/datasets/LRS3/trainval/l5Bbg96VODk/50007.wav,1.6,16000,3,2.3837643,2.6493917,3.6686375,2.320502252569078,2.650287742326468,3.7343410117116727,3.27201
4803,/data/datasets/LRS3/trainval/P2SxoBj3daM/50002.wav,1.856,16000,5,3.079724,3.4794106,3.7215416,2.839505888042659,3.23617772217115,3.767538087845936,3.153601
30094,/data/datasets/LRS3/trainval/QoRZNSVpt3Q/50005.wav,3.648,16000,5,2.773756,3.621156,2.9295955,2.6186937456918264,3.324759929850407,3.18591174958288,3.5671718
26401,/data/datasets/LRS3/trainval/fbeFn1Xcqo4/50012.wav,1.6,16000,3,2.670971,3.669112,2.7309315,2.5424029041836134,3.3541545892423046,3.014856885227432,3.032468
17960,/data/datasets/LRS3/trainval/oKtALHe3Y9Q/50001.wav,2.56,16000,1,3.1350257,3.9674482,3.1698465,2.8780193961204428,3.52707577686014,3.381730082883579,3.3405988
22823,/data/datasets/LRS3/trainval/ZVS5I2RMTGM/50004.wav,1.728,16000,4,3.315635,3.7818017,3.6930268,3.0004240436330263,3.4211260192239457,3.749635434657466,3.4434752
22631,/data/datasets/LRS3/trainval/04VbxnzUwes/50001.wav,5.696,16000,2,3.9109762,4.173526,4.3329144,3.373276134159325,3.637649294548168,4.103025699657012,3.6051974
8547,/data/datasets/LRS3/trainval/ElJxUVJ8blw/50015.wav,4.48,16000,8,3.6544878,4.1406136,3.8088086,3.2187826079561184,3.6205333480730864,3.8224953067794254,3.7016127
8468,/data/datasets/LRS3/trainval/2KSP7HvSZwg/50005.wav,1.664,16000,4,3.6951363,4.193454,3.9121559,3.2433686742932704,3.648013523272522,3.882557583476831,3.554451
8623,/data/datasets/LRS3/trainval/G1RRbupCxi0/50028.wav,5.76,16000,2,2.6240382,2.924137,3.7095158,2.50610835149301,2.8568418502372874,3.754322540167269,3.453452
4747,/data/datasets/LRS3/trainval/6tpsSu5O0Ws/50006.wav,1.28,16000,1,2.7736273,3.5853076,2.969221,2.619377905200542,3.302906872447238,3.221063031819856,3.408644
5172,/data/datasets/LRS3/trainval/zORUUqJd81M/50006.wav,3.456,16000,4,2.6544733,3.6905355,2.703267,2.52953935961552,3.366916701014673,2.985265198049736,3.7623658
2214,/data/datasets/LRS3/trainval/FPhZGDS6kVQ/50004.wav,5.952,16000,2,3.18604,4.025988,3.0980957,2.911767872474184,3.558728728826903,3.322237836824172,3.497285
18611,/data/datasets/LRS3/trainval/CWU13rx44j8/50018.wav,1.536,16000,3,1.7443441,2.424073,2.3680623,1.7853539915686003,2.4706739531532587,2.675455617337962,2.9223912
